Date,THREATS_GPR_AI,ACTS_GPR_AI,GPR_AI,GPR_AER,GPR_OIL,GPR_NONOIL,GPR_OIL_MiddleEast,GPR_OIL_Russia,GPR_OIL_USA,GPR_OIL_Venezuela,GPR_OIL_Africa,GPR_OIL_Americas,GPR_OIL_Asia,GPR_OIL_NorthSea
2024-07-30,126.87,242.08,192.4,90.34,587.84,166.55,0.0,0.0,0.0,587.84,0.0,587.84,0.0,0.0
2024-07-31,133.4,287.91,203.39,139.28,310.72,196.38,207.14,0.0,0.0,0.0,0.0,0.0,103.57,0.0
2024-08-01,186.64,322.87,229.71,136.04,134.88,235.9,134.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-02,165.8,340.27,234.64,130.72,97.21,243.63,0.0,0.0,0.0,0.0,0.0,0.0,97.21,0.0
2024-08-03,212.69,305.41,241.82,153.1,265.65,240.26,132.83,0.0,0.0,132.83,0.0,0.0,0.0,0.0
2024-08-04,66.11,138.77,105.28,82.39,122.54,104.15,61.27,0.0,0.0,61.27,0.0,61.27,0.0,0.0
2024-08-05,175.2,251.69,211.8,138.13,191.74,213.11,191.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-06,169.45,231.04,186.44,139.28,138.1,189.61,138.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-07,165.67,233.59,170.64,157.31,443.53,152.8,341.18,0.0,238.83,102.35,0.0,0.0,0.0,0.0
2024-08-08,149.64,235.34,196.81,196.63,375.3,185.14,102.35,272.94,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-09,143.85,261.25,193.54,208.92,253.75,189.61,253.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-10,133.07,176.43,142.92,177.27,307.58,132.15,0.0,307.58,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-11,48.71,66.81,62.23,70.13,0.0,66.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-12,110.56,113.74,101.7,53.06,0.0,108.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-13,222.68,206.36,211.99,172.05,469.12,195.18,170.59,298.53,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-14,135.03,144.53,149.63,191.62,443.32,130.43,0.0,443.32,0.0,0.0,0.0,0.0,147.77,0.0
2024-08-15,120.34,177.95,155.58,199.24,345.7,143.15,0.0,115.23,0.0,115.23,0.0,115.23,115.23,0.0
2024-08-16,175.51,203.57,194.15,151.94,329.55,185.3,230.68,0.0,131.82,0.0,0.0,0.0,98.86,0.0
2024-08-17,189.61,155.77,179.52,145.34,302.61,171.47,151.31,151.31,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-18,68.06,102.88,83.99,62.6,152.06,79.53,0.0,152.06,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-19,152.74,254.43,188.8,116.27,0.0,201.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-20,179.2,180.2,160.07,138.46,0.0,170.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-21,114.22,153.55,136.27,152.81,397.72,119.18,0.0,198.86,0.0,99.43,99.43,0.0,0.0,0.0
2024-08-22,152.31,174.6,185.26,273.67,373.1,172.97,101.76,271.35,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-23,110.13,202.66,157.48,141.81,105.46,160.88,105.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-24,146.97,245.88,206.76,73.74,554.42,184.03,127.94,426.47,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-25,56.65,96.66,74.26,96.19,62.59,75.02,0.0,62.59,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-26,180.07,156.01,160.33,301.15,156.76,160.57,0.0,156.76,0.0,0.0,0.0,0.0,156.76,0.0
2024-08-27,95.18,230.32,162.72,214.89,331.43,151.68,0.0,331.43,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-28,144.4,166.09,150.86,132.82,384.11,135.61,0.0,268.88,0.0,0.0,115.23,0.0,0.0,0.0
2024-08-29,50.15,136.92,102.02,85.17,147.77,99.03,0.0,147.77,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-30,99.62,243.57,184.99,219.92,572.37,159.67,343.42,228.95,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-31,81.97,197.55,141.84,251.33,0.0,151.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-01,44.72,126.24,84.8,123.39,77.85,85.26,0.0,77.85,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-02,76.35,346.24,224.33,140.45,974.8,175.27,292.44,536.14,0.0,0.0,0.0,0.0,146.22,0.0
2024-09-03,148.15,249.17,197.18,192.39,250.36,193.7,250.36,125.18,0.0,250.36,0.0,0.0,125.18,0.0
2024-09-04,148.41,363.82,266.37,177.1,0.0,283.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-05,174.05,151.0,143.19,96.06,0.0,152.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-06,124.7,200.22,171.69,157.31,0.0,182.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-07,190.11,156.91,184.46,170.8,127.01,188.22,0.0,127.01,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-08,76.26,103.1,75.54,96.19,187.77,68.2,62.59,62.59,0.0,62.59,0.0,0.0,0.0,0.0
2024-09-09,48.67,159.95,114.41,59.69,0.0,121.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-10,123.25,100.68,128.3,97.17,0.0,136.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-11,113.15,196.86,158.41,275.5,605.5,129.18,95.61,414.29,0.0,95.61,0.0,0.0,95.61,0.0
2024-09-12,131.17,83.68,115.62,149.04,110.83,115.94,110.83,0.0,110.83,0.0,0.0,0.0,0.0,0.0
2024-09-13,57.14,180.27,134.32,189.21,0.0,143.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-14,269.2,170.02,212.57,232.13,281.95,208.04,0.0,281.95,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-15,44.12,79.09,64.82,77.48,0.0,69.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-16,125.71,219.7,188.04,94.61,164.15,189.61,164.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-17,140.68,196.48,181.41,107.83,0.0,193.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-18,208.33,174.96,188.17,149.04,221.66,185.98,221.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-19,138.65,287.78,223.0,120.82,349.4,214.73,244.58,0.0,0.0,104.82,0.0,0.0,0.0,0.0
2024-09-20,140.61,252.36,194.92,238.77,103.57,200.89,103.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-21,94.92,204.99,164.69,99.78,129.85,166.97,129.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-22,67.54,88.07,79.38,12.02,62.59,80.48,62.59,62.59,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-23,203.68,280.07,198.44,177.49,359.29,187.93,359.29,359.29,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-24,225.29,258.52,214.87,203.83,353.66,205.79,353.66,0.0,0.0,0.0,106.1,0.0,106.1,0.0
2024-09-25,180.7,230.94,167.15,129.28,512.71,144.56,512.71,384.53,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-26,232.69,168.68,170.93,132.2,0.0,182.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-27,196.94,139.21,165.96,82.03,106.75,169.83,106.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-28,177.05,229.67,199.87,77.14,133.85,204.19,0.0,133.85,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-29,96.36,162.86,109.21,75.97,0.0,116.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-30,130.46,257.23,169.76,128.57,0.0,180.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-01,125.32,219.64,151.38,134.48,0.0,161.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-02,168.45,215.53,174.81,197.79,446.16,157.07,446.16,102.96,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-03,201.9,248.81,168.08,241.42,386.67,153.79,290.0,96.67,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-04,216.9,258.22,194.8,158.1,705.41,161.42,587.84,117.57,0.0,0.0,117.57,0.0,0.0,0.0
2024-10-05,237.95,277.24,231.36,167.14,704.29,200.44,580.0,124.29,124.29,0.0,0.0,0.0,0.0,0.0
2024-10-06,126.82,189.7,140.06,96.54,209.39,135.53,146.57,62.82,62.82,0.0,0.0,0.0,0.0,0.0
2024-10-07,211.99,338.38,263.99,83.57,531.67,246.49,531.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-08,157.32,286.94,205.71,21.71,225.98,204.38,225.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-09,148.7,203.81,168.38,100.08,312.58,158.95,104.19,208.38,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-10,117.01,71.25,88.98,75.97,98.86,88.34,98.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-11,59.82,158.5,120.84,165.07,214.82,114.7,214.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-12,230.74,180.09,206.22,132.65,506.35,186.6,506.35,0.0,138.1,0.0,0.0,0.0,138.1,0.0
2024-10-13,48.62,101.85,80.95,55.9,77.59,81.17,77.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-14,188.32,301.08,239.29,112.36,194.96,242.19,194.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-15,184.34,226.24,185.71,83.05,468.33,167.23,360.25,252.18,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-16,158.47,159.7,151.07,77.74,202.33,147.72,101.16,101.16,0.0,101.16,0.0,101.16,0.0,0.0
2024-10-17,174.58,207.24,173.78,58.99,0.0,185.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-18,180.17,238.1,205.0,169.25,110.13,211.21,110.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-19,168.8,230.04,148.79,109.6,0.0,158.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-20,55.25,100.87,74.55,67.76,58.78,75.59,58.78,0.0,0.0,0.0,58.78,0.0,0.0,0.0
2024-10-21,139.36,206.09,157.5,207.07,0.0,167.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-22,198.09,172.76,152.23,168.19,109.43,155.02,109.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-23,182.48,156.94,166.56,257.13,334.62,155.57,334.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-24,169.89,225.75,182.31,183.44,282.93,175.73,141.46,141.46,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-25,162.93,171.11,147.79,156.39,101.76,150.8,101.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-26,184.55,265.91,208.56,208.92,453.13,192.57,453.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-27,113.7,97.82,103.26,102.68,514.68,76.36,435.5,79.18,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-28,260.91,146.99,169.76,102.85,713.85,134.18,580.0,133.85,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-29,160.12,113.25,135.01,76.84,133.33,135.12,133.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-30,127.51,139.68,141.54,117.29,0.0,150.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-31,116.48,154.21,138.86,91.83,541.76,112.51,318.68,95.61,0.0,0.0,0.0,0.0,223.08,0.0
2024-11-01,129.3,140.9,119.98,187.79,260.68,110.78,130.34,130.34,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-02,105.69,192.37,157.66,89.74,233.56,152.7,116.78,233.56,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-03,84.24,63.27,68.36,110.69,57.62,69.06,0.0,57.62,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-04,175.08,121.29,130.7,104.46,589.07,100.73,317.19,271.88,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-05,104.99,59.71,90.17,22.28,0.0,96.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-06,172.14,116.28,121.77,87.97,0.0,129.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-07,157.28,79.18,119.96,110.81,192.27,115.23,192.27,96.13,0.0,96.13,0.0,0.0,0.0,0.0
2024-11-08,186.66,105.16,147.75,126.14,145.91,147.87,145.91,0.0,145.91,0.0,0.0,0.0,0.0,0.0
2024-11-09,203.25,196.37,222.16,157.04,428.19,208.69,428.19,0.0,428.19,0.0,0.0,0.0,0.0,0.0
2024-11-10,66.8,61.47,66.74,61.45,0.0,71.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-11,135.05,217.87,185.18,180.69,235.14,181.92,0.0,235.14,0.0,0.0,0.0,0.0,117.57,0.0
2024-11-12,205.71,97.65,145.51,126.14,0.0,155.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-13,134.96,149.28,148.95,163.5,0.0,158.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-14,168.43,111.76,140.85,107.25,0.0,150.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-15,158.87,127.26,138.1,146.13,95.08,140.91,0.0,95.08,95.08,0.0,0.0,0.0,0.0,0.0
2024-11-16,120.21,100.28,116.84,102.07,177.1,112.89,177.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-17,93.99,78.25,85.92,34.58,0.0,91.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-18,190.22,236.88,197.09,276.26,623.15,169.23,143.8,479.34,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-19,172.03,169.6,149.54,237.35,308.88,139.12,102.96,102.96,0.0,102.96,0.0,0.0,0.0,0.0
2024-11-20,184.05,168.25,165.19,184.68,96.13,169.7,96.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-21,178.36,260.1,183.43,184.57,284.66,176.81,142.33,142.33,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-22,194.81,188.57,179.01,58.64,135.67,181.84,135.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-23,204.62,193.67,185.18,271.03,274.33,179.36,0.0,274.33,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-24,80.48,98.13,85.87,81.82,81.12,86.18,0.0,81.12,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-25,97.53,202.42,144.79,141.64,147.46,144.61,147.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-26,113.32,127.13,142.38,150.96,299.36,132.11,0.0,299.36,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-27,209.37,165.87,173.58,165.07,0.0,184.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-28,162.93,188.57,151.95,195.48,0.0,161.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-29,145.73,184.08,149.87,226.2,0.0,159.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-30,96.71,150.54,137.59,140.45,0.0,146.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-01,92.83,105.24,110.46,166.5,0.0,117.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-02,94.47,153.39,146.95,245.34,159.63,146.12,159.63,159.63,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-03,183.3,235.71,199.05,241.91,343.42,189.61,228.95,114.47,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-04,167.84,215.83,192.98,201.37,0.0,205.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-05,145.22,251.43,199.83,156.39,0.0,212.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-06,126.5,185.19,171.21,148.1,110.13,175.21,0.0,110.13,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-07,115.79,193.19,164.88,196.63,127.94,167.3,127.94,127.94,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-08,87.11,111.84,92.85,89.44,58.19,95.12,58.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-09,184.79,394.72,298.63,283.28,147.46,308.51,147.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-10,183.44,279.8,213.56,305.62,99.43,221.03,99.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-11,137.66,179.82,163.81,132.95,98.86,168.06,0.0,0.0,0.0,98.86,0.0,0.0,0.0,0.0
2024-12-12,169.19,190.15,176.98,261.44,291.62,169.48,0.0,194.41,97.21,0.0,0.0,0.0,0.0,0.0
2024-12-13,126.77,156.23,155.21,213.78,0.0,165.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-14,148.06,230.01,187.2,123.8,257.78,182.58,257.78,128.89,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-15,95.86,81.62,90.91,60.12,0.0,96.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-16,172.35,218.46,179.42,271.77,471.55,160.32,330.08,141.46,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-17,195.96,162.46,183.2,122.89,170.59,184.03,0.0,170.59,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-18,147.64,223.93,200.22,229.81,108.75,206.2,0.0,108.75,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-19,91.42,161.49,127.6,168.19,109.43,128.79,0.0,109.43,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-20,115.0,170.07,155.44,63.47,513.93,132.0,367.09,146.84,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-21,113.0,236.18,180.63,149.67,0.0,192.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-22,49.75,121.56,94.07,23.88,62.14,96.16,62.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-23,138.44,238.85,196.61,191.01,386.67,184.19,220.95,165.72,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-24,180.07,185.6,168.35,203.27,117.57,171.67,117.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-25,160.6,162.86,151.0,151.94,395.46,135.02,263.64,131.82,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-26,96.48,227.23,166.95,147.91,461.95,147.66,461.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-27,161.52,318.47,243.23,194.99,435.0,230.69,0.0,435.0,0.0,0.0,145.0,0.0,0.0,0.0
2024-12-28,223.15,324.76,262.27,146.61,457.9,249.48,305.27,152.63,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-29,71.09,182.22,133.69,109.86,108.92,135.31,0.0,108.92,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-30,90.21,146.11,124.96,71.12,185.11,121.02,185.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-31,168.25,218.0,163.85,106.12,138.1,165.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-01,152.65,218.46,185.2,81.53,141.46,188.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-02,146.05,393.86,302.93,237.07,411.35,295.84,0.0,287.95,0.0,0.0,0.0,0.0,123.41,0.0
2025-01-03,152.48,354.94,268.82,163.63,121.68,278.44,0.0,121.68,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-04,217.43,306.22,270.76,142.85,495.73,256.05,198.29,297.44,0.0,0.0,0.0,0.0,0.0,148.72
2025-01-05,85.21,124.88,100.15,63.55,220.53,92.28,154.37,132.32,0.0,0.0,0.0,0.0,66.16,66.16
2025-01-06,164.16,245.55,199.59,62.48,162.62,202.01,162.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-07,83.42,189.51,140.67,80.07,104.19,143.06,0.0,104.19,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-08,158.99,115.7,153.5,41.78,108.75,156.42,108.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-09,146.08,154.55,152.84,137.64,136.47,153.92,0.0,136.47,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-10,209.66,122.49,155.15,128.57,0.0,165.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-11,134.6,185.78,174.01,148.57,773.34,134.83,515.56,386.67,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-12,80.46,101.36,80.12,49.34,64.21,81.16,0.0,64.21,64.21,0.0,0.0,0.0,0.0,0.0
2025-01-13,241.2,137.39,185.84,177.49,153.98,187.93,153.98,0.0,0.0,0.0,0.0,0.0,153.98,0.0
2025-01-14,266.5,103.5,189.83,178.28,0.0,202.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-15,113.11,125.9,137.23,120.82,244.58,130.21,0.0,244.58,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-16,151.42,220.37,169.49,79.59,345.24,158.0,207.14,138.1,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-17,159.58,146.6,153.46,100.08,0.0,163.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-18,165.53,126.1,152.55,186.86,0.0,162.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-19,98.89,125.93,101.7,68.22,118.37,100.61,59.18,0.0,59.18,0.0,0.0,59.18,0.0,0.0
2025-01-20,217.04,159.24,195.77,250.7,0.0,208.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-21,144.38,159.7,138.65,58.3,202.33,134.49,0.0,101.16,202.33,0.0,0.0,0.0,0.0,0.0
2025-01-22,186.9,139.9,158.65,152.81,0.0,169.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-23,123.82,98.97,127.82,184.68,96.13,129.9,0.0,96.13,0.0,0.0,0.0,0.0,0.0,96.13
2025-01-24,159.58,114.42,149.2,120.1,0.0,158.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-25,184.71,232.93,201.95,189.66,370.22,190.95,123.41,246.81,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-26,108.82,93.11,98.94,101.98,117.97,97.7,0.0,58.98,0.0,0.0,0.0,58.98,0.0,0.0
2025-01-27,261.78,192.3,214.17,283.28,0.0,228.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-28,189.28,179.14,202.44,167.14,362.5,191.98,0.0,217.5,0.0,0.0,145.0,0.0,0.0,0.0
2025-01-29,158.63,156.39,169.49,139.28,310.72,160.26,207.14,103.57,0.0,0.0,103.57,0.0,0.0,0.0
2025-01-30,149.64,119.43,142.38,176.97,102.35,144.99,102.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-31,180.26,110.19,158.9,79.59,0.0,169.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,102.72,129.21,120.73,58.64,101.76,121.97,0.0,101.76,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-02,120.28,61.41,108.55,59.27,123.41,107.58,0.0,61.7,0.0,0.0,0.0,61.7,61.7,0.0
2025-02-03,258.08,176.54,201.18,203.47,0.0,214.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-04,327.67,117.47,217.84,91.33,0.0,232.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-05,245.0,130.83,181.97,187.79,0.0,193.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-06,337.65,65.2,218.88,192.11,200.0,220.12,200.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
2025-02-07,193.98,101.47,158.2,131.09,0.0,168.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-08,240.43,132.19,187.48,204.14,177.1,188.16,0.0,0.0,0.0,0.0,177.1,0.0,0.0,0.0
2025-02-09,114.33,62.35,84.34,0.0,0.0,89.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-10,233.69,230.39,232.62,78.96,411.03,220.96,274.02,137.01,137.01,0.0,0.0,0.0,0.0,0.0
2025-02-11,211.81,109.9,152.86,82.03,0.0,162.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-12,163.21,150.18,172.64,100.08,104.19,177.12,0.0,104.19,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-13,248.49,126.32,196.22,192.85,111.54,201.76,0.0,111.54,111.54,0.0,0.0,0.0,0.0,0.0
2025-02-14,218.62,123.67,183.24,79.12,205.92,181.75,0.0,102.96,102.96,0.0,0.0,0.0,102.96,0.0
2025-02-15,223.76,167.35,188.17,85.17,110.83,193.23,110.83,110.83,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-16,132.96,63.72,98.75,61.15,0.0,105.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-17,331.81,124.62,232.13,58.13,151.31,237.42,0.0,151.31,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-18,244.61,95.7,168.84,107.14,223.08,165.3,111.54,111.54,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-19,261.55,128.93,186.06,170.94,197.73,185.3,98.86,197.73,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-20,328.08,135.07,239.41,218.87,0.0,255.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-21,242.98,135.4,188.32,136.04,202.33,187.4,202.33,202.33,101.16,0.0,0.0,0.0,0.0,0.0
2025-02-22,277.95,208.59,238.92,183.16,119.18,246.75,0.0,119.18,119.18,0.0,0.0,0.0,0.0,0.0
2025-02-23,192.44,151.78,154.76,100.62,174.58,153.46,0.0,116.39,0.0,0.0,58.19,0.0,0.0,0.0
2025-02-24,271.94,146.24,188.87,136.44,157.82,190.9,0.0,157.82,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-25,211.81,197.82,192.16,143.55,213.5,190.77,106.75,106.75,106.75,0.0,0.0,0.0,106.75,0.0
2025-02-26,222.09,145.97,164.13,130.0,386.67,149.58,0.0,386.67,193.33,0.0,0.0,0.0,96.67,0.0
2025-02-27,288.42,184.83,216.11,159.18,483.34,198.63,138.1,345.24,138.1,0.0,0.0,0.0,0.0,0.0
2025-02-28,243.67,164.73,216.84,134.48,400.0,204.86,0.0,200.0,100.0,0.0,0.0,200.0,0.0,0.0
2025-03-01,227.67,169.4,207.0,213.37,0.0,220.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-02,193.02,94.05,131.68,61.22,254.95,123.63,0.0,127.47,63.74,0.0,63.74,191.21,63.74,0.0
2025-03-03,302.84,241.7,245.77,79.59,276.19,243.78,0.0,276.19,0.0,0.0,138.1,0.0,0.0,0.0
2025-03-04,269.57,160.77,193.62,165.3,95.61,200.02,0.0,95.61,95.61,0.0,0.0,0.0,0.0,0.0
2025-03-05,386.04,187.02,260.11,202.03,95.61,270.86,0.0,95.61,95.61,0.0,0.0,0.0,0.0,0.0
