shock,event_date,trade_date,horizon,group,treated_car,control_car,diff,p,n_t,n_c
ACTS_z,2022-02-22,2022-02-22,post5,DoubleExposure_TopTercile,0.022644424680870936,0.01820138312115731,0.004443041559713624,0.6677740987465952,52,270
ACTS_z,2022-02-22,2022-02-22,post5,FragileLowMarginFunding,0.04610714467304979,0.015496595517090806,0.030610549155958986,0.0639383976459981,36,286
ACTS_z,2022-02-22,2022-02-22,post5,AssetCommitmentMismatch,0.005961166650098314,0.020348711011429713,-0.0143875443613314,0.14977788068764525,32,290
ACTS_z,2022-02-22,2022-02-22,post20,HighLiab_TopTercile,0.09310629174385684,0.05566086594501628,0.03744542579884057,0.013654912995035032,102,221
ACTS_z,2022-02-22,2022-02-22,post20,CashConversionTrap,0.07463832422598433,0.06667182218022244,0.007966502045761895,0.6911438388340778,33,290
ACTS_z,2022-02-22,2022-02-22,post20,DoubleExposure_TopTercile,0.09635505364933958,0.061946237424193126,0.03440881622514645,0.08101618206979974,52,271
ACTS_z,2022-02-22,2022-02-22,post20,FragileLowMarginFunding,0.12815387115238092,0.05987579710883722,0.06827807404354369,0.008146102869154723,36,287
ACTS_z,2022-02-22,2022-02-22,post20,AssetCommitmentMismatch,0.06839776508298429,0.06738544552943813,0.001012319553546151,0.9600521573710549,32,291
ACTS_z,2022-02-22,2022-02-22,pre5,HighLiab_TopTercile,0.018967959585743092,0.02491755664706064,-0.005949597061317549,0.42256831663458355,102,220
ACTS_z,2022-02-22,2022-02-22,pre5,CashConversionTrap,0.06009615282149402,0.018800765733528835,0.04129538708796518,0.0050961521747990455,33,289
ACTS_z,2022-02-22,2022-02-22,pre5,DoubleExposure_TopTercile,0.03178972457812005,0.021346402451988492,0.010443322126131558,0.32981861249258143,52,270
ACTS_z,2022-02-22,2022-02-22,pre5,FragileLowMarginFunding,0.013903605631280763,0.02418204383696863,-0.010278438205687867,0.2839116972716752,36,286
ACTS_z,2022-02-22,2022-02-22,pre5,AssetCommitmentMismatch,0.030453721088116226,0.022214052638894543,0.008239668449221683,0.4709907997271132,32,290
ACTS_z,2025-02-10,2025-02-10,post1,HighLiab_TopTercile,0.0014735801470246817,0.002162473980452291,-0.0006888938334276091,0.8517052201346823,90,205
ACTS_z,2025-02-10,2025-02-10,post1,CashConversionTrap,0.002266643330974516,0.001916717280361153,0.0003499260506133631,0.9348360758032099,30,265
ACTS_z,2025-02-10,2025-02-10,post1,DoubleExposure_TopTercile,0.003810180397059574,0.0015912579763808965,0.0022189224206786776,0.68356024641315,48,247
ACTS_z,2025-02-10,2025-02-10,post1,FragileLowMarginFunding,0.005102950360516515,0.0015823405986701857,0.0035206097618463296,0.5774315069364283,31,264
ACTS_z,2025-02-10,2025-02-10,post1,AssetCommitmentMismatch,-0.0028730557999427256,0.0025189170796332027,-0.005391972879575928,0.30266598017904545,31,264
ACTS_z,2025-02-10,2025-02-10,post5,HighLiab_TopTercile,0.01345360723705004,0.011100741599029086,0.0023528656380209546,0.7591551173902646,98,214
ACTS_z,2025-02-10,2025-02-10,post5,CashConversionTrap,0.00028025414725397373,0.013115033213018702,-0.012834779065764728,0.18529776692486713,31,281
ACTS_z,2025-02-10,2025-02-10,post5,DoubleExposure_TopTercile,0.013510475599661948,0.011520948211603172,0.0019895273880587757,0.8831829502727102,50,262
ACTS_z,2025-02-10,2025-02-10,post5,FragileLowMarginFunding,0.026153993806567848,0.00997271171879234,0.016181282087775507,0.292066466599099,36,276
ACTS_z,2025-02-10,2025-02-10,post5,AssetCommitmentMismatch,0.018561416033182423,0.011071596065576039,0.007489819967606384,0.6561848233611881,32,280
ACTS_z,2025-02-10,2025-02-10,post20,HighLiab_TopTercile,0.04519295283801508,0.035501452640053555,0.009691500197961528,0.3892196247456451,102,221
ACTS_z,2025-02-10,2025-02-10,post20,CashConversionTrap,0.02390866895985505,0.040173281155374614,-0.016264612195519564,0.3303800237163337,32,291
ACTS_z,2025-02-10,2025-02-10,post20,DoubleExposure_TopTercile,0.04028405060957864,0.03823148188646231,0.0020525687231163284,0.9043964604757632,52,271
ACTS_z,2025-02-10,2025-02-10,post20,FragileLowMarginFunding,0.04650472480037309,0.037565617178104325,0.008939107622268766,0.6425112149422366,36,287
ACTS_z,2025-02-10,2025-02-10,post20,AssetCommitmentMismatch,0.0615306861671073,0.03603615211540186,0.025494534051705445,0.1958706859673086,32,291
ACTS_z,2025-02-10,2025-02-10,pre5,HighLiab_TopTercile,0.026682423805315963,0.010680464387266025,0.016001959418049938,0.04503809736312986,100,219
ACTS_z,2025-02-10,2025-02-10,pre5,CashConversionTrap,0.010353355307178461,0.016292532095864617,-0.0059391767886861555,0.5491049528426455,32,287
ACTS_z,2025-02-10,2025-02-10,pre5,DoubleExposure_TopTercile,0.034262469137357365,0.012163724460215039,0.022098744677142325,0.08549268288160874,51,268
ACTS_z,2025-02-10,2025-02-10,pre5,FragileLowMarginFunding,0.036855152692745925,0.013089203299636438,0.023765949393109487,0.13957953802527429,35,284
ACTS_z,2025-02-10,2025-02-10,pre5,AssetCommitmentMismatch,0.038529455352573544,0.013150946028085374,0.02537850932448817,0.13631114434653926,32,287
ACTS_z,2020-01-04,2020-01-06,post1,HighLiab_TopTercile,0.003990313868377648,-0.003016287911346549,0.007006601779724197,0.04952921840454508,77,189
ACTS_z,2020-01-04,2020-01-06,post1,CashConversionTrap,-0.005439007604737478,-0.0005058752069010184,-0.00493313239783646,0.15611671663371704,26,240
ACTS_z,2020-01-04,2020-01-06,post1,DoubleExposure_TopTercile,0.0005800337034006594,-0.0012574694352953505,0.0018375031386960099,0.6738696210006669,39,227
ACTS_z,2020-01-04,2020-01-06,post1,FragileLowMarginFunding,0.007753591655782142,-0.001737345600615689,0.009490937256397831,0.19554612548087497,21,245
ACTS_z,2020-01-04,2020-01-06,post1,AssetCommitmentMismatch,0.0038061606769558393,-0.0015520871694713544,0.005358247846427194,0.2715976066212021,28,238
ACTS_z,2020-01-04,2020-01-06,post5,HighLiab_TopTercile,0.005709590219250453,-0.0016739442814986238,0.007383534500749077,0.4466436015250928,87,213
ACTS_z,2020-01-04,2020-01-06,post5,CashConversionTrap,-0.010935522539687366,0.0017813584232189246,-0.01271688096290629,0.4426377025604433,31,269
ACTS_z,2020-01-04,2020-01-06,post5,DoubleExposure_TopTercile,0.004236421256720865,-0.00019786172328179028,0.004434282980002655,0.7407631936385904,45,255
ACTS_z,2020-01-04,2020-01-06,post5,FragileLowMarginFunding,-0.010145291377501614,0.0014743131128854914,-0.011619604490387105,0.3057634878156832,26,274
ACTS_z,2020-01-04,2020-01-06,post5,AssetCommitmentMismatch,0.0003587114991897889,0.0004797924187386573,-0.00012108091954886839,0.9934537221299438,31,269
ACTS_z,2020-01-04,2020-01-06,post20,HighLiab_TopTercile,0.011748797817787144,0.00894840892602863,0.0028003888917585134,0.8650112455010385,99,218
ACTS_z,2020-01-04,2020-01-06,post20,CashConversionTrap,0.020346099251419558,0.008641434925578046,0.011704664325841512,0.6853131138456605,32,285
ACTS_z,2020-01-04,2020-01-06,post20,DoubleExposure_TopTercile,0.007831362083025385,0.010204829562409302,-0.002373467479383917,0.9167460274754494,51,266
ACTS_z,2020-01-04,2020-01-06,post20,FragileLowMarginFunding,-0.017624272305125636,0.013012271534874349,-0.030636543839999985,0.14223303017339067,33,284
ACTS_z,2020-01-04,2020-01-06,post20,AssetCommitmentMismatch,0.011246109495535792,0.0096631881613264,0.001582921334209392,0.9595259098861708,32,285
ACTS_z,2020-01-04,2020-01-06,pre5,HighLiab_TopTercile,-0.005259858927373299,-0.000345126350271364,-0.004914732577101935,0.16059407954000707,85,206
ACTS_z,2020-01-04,2020-01-06,pre5,CashConversionTrap,-0.0034464703769420697,-0.0015963221223332495,-0.0018501482546088202,0.6670842314208947,29,262
ACTS_z,2020-01-04,2020-01-06,pre5,DoubleExposure_TopTercile,-0.003106791091655696,-0.0015444746111327157,-0.0015623164805229801,0.6878652398928039,44,247
ACTS_z,2020-01-04,2020-01-06,pre5,FragileLowMarginFunding,-0.008681295191820964,-0.0011036617433784388,-0.007577633448442525,0.27070741994549513,26,265
ACTS_z,2020-01-04,2020-01-06,pre5,AssetCommitmentMismatch,-0.0063996388922693765,-0.001229981658931849,-0.0051696572333375275,0.3029121765462074,31,260
ACTS_z,2020-03-26,2020-03-26,post1,HighLiab_TopTercile,0.0036487960657074076,0.0016338453570275626,0.002014950708679845,0.6967287660190423,83,201
ACTS_z,2020-03-26,2020-03-26,post1,CashConversionTrap,0.001274883088075555,0.0023346712502912924,-0.0010597881622157375,0.9013281695003831,30,254
ACTS_z,2020-03-26,2020-03-26,post1,DoubleExposure_TopTercile,-0.004852058788294819,0.003485027046111752,-0.008337085834406571,0.2170395139572308,43,241
ACTS_z,2020-03-26,2020-03-26,post1,FragileLowMarginFunding,0.01347024819507868,0.001137053225248216,0.012333194969830463,0.14314262418996004,25,259
ACTS_z,2020-03-26,2020-03-26,post1,AssetCommitmentMismatch,-0.0012155132723901349,0.0026137367651590934,-0.0038292500375492282,0.6012045479552005,29,255
ACTS_z,2020-03-26,2020-03-26,post5,HighLiab_TopTercile,-0.01292271199088413,-0.008977376569331796,-0.003945335421552334,0.7457690464207459,93,213
ACTS_z,2020-03-26,2020-03-26,post5,CashConversionTrap,-0.02847870193870346,-0.007964088866090412,-0.02051461307261305,0.3658938436935278,33,273
ACTS_z,2020-03-26,2020-03-26,post5,DoubleExposure_TopTercile,-0.029448369811603425,-0.006590975478538499,-0.022857394333064926,0.19280611913610987,48,258
ACTS_z,2020-03-26,2020-03-26,post5,FragileLowMarginFunding,0.00424758084466335,-0.011744278441158685,0.015991859285822033,0.36251159558433077,30,276
ACTS_z,2020-03-26,2020-03-26,post5,AssetCommitmentMismatch,-0.0149611817673308,-0.009675520408546225,-0.0052856613587845755,0.765146035706805,29,277
ACTS_z,2020-03-26,2020-03-26,post20,HighLiab_TopTercile,0.05999214155439385,0.03572299259236677,0.02426914896202708,0.15389057735814762,99,221
ACTS_z,2020-03-26,2020-03-26,post20,CashConversionTrap,0.035860357082181694,0.04407878603862735,-0.008218428956445659,0.755817066874304,33,287
ACTS_z,2020-03-26,2020-03-26,post20,DoubleExposure_TopTercile,0.07880066092427161,0.03648761958981484,0.04231304133445677,0.058974611067894804,51,269
ACTS_z,2020-03-26,2020-03-26,post20,FragileLowMarginFunding,0.01878168257590993,0.046137853738521355,-0.027356171162611426,0.32692943854016754,34,286
ACTS_z,2020-03-26,2020-03-26,post20,AssetCommitmentMismatch,0.09494510395521337,0.03748527795219173,0.05745982600302164,0.0329355541829246,32,288
ACTS_z,2020-03-26,2020-03-26,pre5,HighLiab_TopTercile,-0.008101908343241131,0.012571751882897896,-0.020673660226139028,0.0728642726489571,95,213
ACTS_z,2020-03-26,2020-03-26,pre5,CashConversionTrap,0.007892162944489687,0.005998379145745198,0.0018937837987444894,0.9186011499882127,32,276
ACTS_z,2020-03-26,2020-03-26,pre5,DoubleExposure_TopTercile,-0.01891757650447524,0.010717348483370425,-0.029634924987845666,0.11100174998870951,47,261
ACTS_z,2020-03-26,2020-03-26,pre5,FragileLowMarginFunding,0.027169121489945974,0.003847866759065052,0.02332125473088092,0.21140855278756332,31,277
ACTS_z,2020-03-26,2020-03-26,pre5,AssetCommitmentMismatch,0.00656802175875145,0.006154896423333818,0.00041312533541763233,0.9778636524930375,30,278
